player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active,global_rank_x,global_score_x,fdh_tier_x,fdh_tier_multiplier_x,final_multiplier_x,total_distance_km_x,avg_speed_kmh,minutes,goals_p90,assists_p90,xg_p90,attempt_at_goal_p90,attempt_on_target_p90,attempt_inside_box_p90,corners_p90,crosses_p90,passes_p90,linebreaks_p90,switches_p90,involvements_p90,forced_turnovers_p90,pressures_p90,direct_pressures_p90,fouls_drawn_p90,fouls_committed_p90,receptions_pressure_p90,offers_in_behind_p90,receptions_in_behind_p90,sprints_p90,speed_runs_p90,distance_p90,total_distance_km_y,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,attacking_threat,chance_creation,ball_progression,defensive_actions,possession_security,physical_impact,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,shoot,offense,dribble,pass,speed,defense,grade_shoot,grade_offense,grade_dribble,grade_pass,grade_speed,grade_defense,overall_score,overall_grade,ego_x,ego_y,blue_lock_rank,blue_lock_score,blue_lock_tier,blue_lock_multiplier,blue_lock_final_score
402921,285023_43922,Lisandro Martinez,Argentina,DF,1,1,100,1,0,0,0.09,11.61,0,0,3,6,1,1,0,0,0,0,0,258,97,0,0,7,71,1,100,,,,24,0,0,24,9,15,0,1,45,525,3.88,211,64,29633.6,62.0,197.0,207.0,5.695140838623047,5.422027111053467,5.604507446289063,Round of 16,1.0,342.0,73.0,1.0,True,118.49999999999999,5.631515431404114,B,1.1,1.1,29.633599999999998,3.88,342.0,0.19284737488515033,0.187998338230921,0.03390791614297273,0.3566461893237781,0.23476277647255633,0.2850612583774435,0.06821526140695487,0.25362927313477435,51.1492549743623,1.4848005928331762,0.24569365571005633,105.45268501170787,1.1351950951485903,4.836434638065788,0.8161540526084584,0.3413593958036653,0.15821009422697366,10.427976605513061,1.3972622399754697,0.14908733035206762,17.60754611558524,54.905541584985144,6.732570942886557,29.633599999999998,118.49999999999999,5.631515431404114,B,1.1,1.1,66.93121454338697,65.79364102294441,98.38542433472249,44.456733399723504,80.66910304063622,56.83193150101003,118.49999999999999,5.631515431404114,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
402934,285023_43922,Marcos Senesi,Argentina,DF,0,2,0,2,0,1,0.84,0.0,0,0,0,3,2,0,2,0,0,0,0,73,96,0,0,1,0,0,0,,,,12,0,1,11,2,10,1,1,7,155,1.41,86,25,9406.52,,,,,,,Round of 16,0.0,100.0,801.0,0.0,False,,,None,1.0,1.0,9.40652,1.41,100.0,0.02526158271000231,0.019299849190441764,0.20056719890543712,0.6503229579162061,0.07679521143840704,0.562311603754558,0.08386845459720768,0.31182897697226847,23.6963189084401,0.554486126799504,0.09023437344012825,51.27059390185808,0.7601715469093895,5.310725692068646,1.2152729936426976,0.207852302537899,0.6181902247090832,4.77101478431197,1.7178886706109973,0.3951360630648095,13.386224951731158,41.024832775783935,3.992613369268961,9.40652,,,None,1.0,1.0,78.33406478936352,56.222708148668985,62.66190318008007,36.90760986960373,55.23049933418197,38.21946666361828,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
402925,285023_43922,Nahuel Molina,Argentina,DF,0,0,0,0,0,0,0.0,0.0,0,0,20,55,13,2,0,0,0,0,1,128,86,3,0,4,50,1,100,,,,122,45,52,25,24,98,3,29,51,265,4.51,266,108,26893.74,,,,,,,Round of 16,0.0,270.0,1071.0,0.0,False,,,None,1.0,1.0,26.89374,4.51,270.0,0.021907536256872022,0.016737357700250224,0.019619513170204304,0.1965544152966558,0.06659891022089096,0.12022855897771367,0.07273302037281512,0.8215618196810434,30.654241815962937,1.0320007446231656,0.2619654502182852,64.67155333779081,4.333476195216561,14.15861673911243,3.0747470553589404,0.5476786697390197,0.1686880291779146,12.220870815485146,9.756827977505552,0.7100962752060784,26.85697447816958,68.64596988209864,6.675111093914543,26.89374,,,None,1.0,1.0,47.33063216543679,56.243261274993806,74.01476537414922,73.12446003262826,65.72065838266363,64.09742251557532,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
310116,285023_43922,Nicolas Otamendi,Argentina,DF,0,1,0,1,0,1,0.07,0.0,0,0,1,12,7,3,0,0,0,0,1,138,96,0,0,1,100,1,100,,,,20,0,0,20,8,12,0,1,16,279,4.3,165,40,14946.7,212.0,88.0,225.0,4.683017253875732,6.076232433319092,5.505123615264893,Round of 16,0.0,156.0,913.0,0.0,True,196.64999999999998,5.097526121139525,C,1.0,1.0,14.9467,4.3,156.0,0.02436920435566228,0.01861807212772598,0.03612891591710558,0.4229952338268402,0.07408238124121334,0.33809292585171274,0.08090575846079878,0.3008134585662951,36.14229190260747,0.5348986202280414,0.2914015303062638,74.79942071017435,0.9376728298184275,6.962314176685187,2.1941165141239005,0.8135740104819037,0.1876428735385996,6.441668833315836,1.6572033730024576,0.17682294680468552,15.978670680857928,55.71963339058974,4.983734257073509,14.9467,196.64999999999998,5.097526121139525,C,1.0,1.0,52.833433865581135,46.32358780508539,72.80561214586326,40.53144365804968,73.97379307522604,43.18075151515604,196.64999999999998,5.097526121139525,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
308322,285023_43922,Nicolas Tagliafico,Argentina,DF,0,0,0,0,0,0,0.0,0.0,0,0,3,24,5,1,5,0,0,0,1,81,91,1,100,3,33,0,0,,,,60,19,15,26,10,50,2,12,17,158,4.67,191,57,16660.3,,,,,,,Round of 16,0.0,165.0,925.0,0.0,False,,,None,1.0,1.0,16.6603,4.67,165.0,0.02417775372191429,0.018471803843542512,0.021652629123197556,0.21692280639301498,0.07350037131461944,0.1326875124258656,0.08027014235675542,0.5011994618211227,24.301640531985374,0.9361948611174836,0.08636293629467783,49.67911588491769,1.335804774633283,9.340607713889627,1.7713804400189699,0.4016838275017235,1.199915053047804,6.593810723382069,5.496420091783502,0.5809323207618357,19.299875790015594,60.55336687289577,5.2920119289484155,16.6603,,,None,1.0,1.0,47.45955115899246,63.60853624429437,68.59264948765278,47.49892037793239,57.932358919213435,47.178506519733574,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
485595,285023_43922,Giuliano Simeone,Argentina,FW,0,0,0,0,0,0,0.0,0.0,0,0,4,9,3,1,0,0,0,0,0,37,95,2,0,2,100,0,0,,,,38,15,20,3,12,26,2,23,23,84,1.64,102,40,8279.41,,,,,,,Round of 16,0.0,75.0,741.0,0.0,False,,,None,1.0,1.0,8.27941,1.64,75.0,0.02519189545252189,0.019246608125726723,0.022560853891460498,0.2260216860000264,0.07658336217566655,0.13825312224344014,0.08363709290237267,0.7334760315976485,16.02581869392281,0.7642101440497251,0.08998545055640819,36.130149279619026,1.6030890662207253,6.563597208781862,1.4231741470978032,0.4185325528492092,0.19397759498441855,8.137911532196819,4.881954214341185,0.6052996675352171,16.518101920259024,44.29171880074525,3.743493155566076,8.27941,,,None,1.0,1.0,53.79722112711951,63.75885446776696,60.96803451842738,42.87759885421316,69.74337524454856,40.58880109912723,,,None,1.0,1.0,34.78910041060097,37.77659594674164,57.227746786320644,60.93435360451067,32.04345122709484,27.544424972204943,C,C,B,A,D,E,34.53718142550638,D,35.461774663412335,39.674785400237276,,,None,1.0,38.721110192056834
495054,285023_43922,Jose Manuel Lopez,Argentina,FW,0,1,0,1,0,0,0.04,0.0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5,5,0,0,4,1,0,3,3,4,1.62,22,11,1465.77,,,,,,,Round of 16,0.0,13.0,550.0,0.0,False,,,None,1.0,1.0,1.46577,1.62,13.0,0.016801521392674466,0.01283636234400329,0.02068252348752544,0.2916370746626228,0.05107662503373039,0.23310057413054494,0.05578105102367923,0.2073979800711736,5.475212585359183,0.3687896608977839,0.0600150344146332,12.825191199112874,0.787379031203455,4.095747940277882,0.8082801238159419,0.1382429180189255,0.1293717147235934,2.609634704738722,1.8470397844251716,0.12191183922524593,6.930687313220948,18.268480893825977,1.536691267062138,1.46577,,,None,1.0,1.0,11.475570031295957,7.875758822256721,6.722059277967284,8.26646814709906,5.040046887176418,5.061223361541326,,,None,1.0,1.0,23.161627472937663,26.38036809815951,11.889400921658986,20.342539796934947,11.178328029942822,11.941507905101096,E,E,F,F,F,F,19.860590857365995,E,51.626442812172094,81.21189024390245,,,None,1.0,22.68311278536627
416081,285023_43922,Julian Alvarez,Argentina,FW,2,3,0,3,0,0,0.69,0.0,0,0,18,95,10,2,0,0,0,0,0,72,83,1,0,1,0,0,0,,,,120,44,50,26,83,37,2,47,44,174,6.29,290,125,24301.65,,,,,,,Round of 16,0.0,232.0,1026.0,0.0,False,,,None,1.0,1.0,24.301650000000002,6.29,232.0,0.022703994795487292,0.01734585202375229,0.15170234154476456,0.7748722063734511,0.4498014542238407,0.6957714885059731,0.07537726272101782,0.47064876677827483,21.10681416961435,0.49834764042876917,0.08109866940948061,49.69716774375192,4.110240401795837,22.28898595195449,2.6153589311391863,0.5675897792228288,0.17482075992525217,11.332431599562112,9.921151283074623,0.5455214962816151,31.070013251050224,75.71100135384712,6.424278109374509,24.301650000000002,,,None,1.0,1.0,69.92111520475274,54.09119734579129,61.84977228031637,79.07009230925016,62.72595510126543,69.64455226367089,,,None,1.0,1.0,41.39604329973871,34.5476647229767,75.44991511035656,23.299489157852342,78.64013752240226,80.63768443665555,C,D,A,F,A,A,37.465529472204686,C,55.46275395033861,44.6159420289855,,,None,1.0,41.921093060066035
402920,285023_43922,Lautaro Martinez,Argentina,FW,2,4,25,3,1,0,1.03,0.97,0,0,21,149,17,7,2,0,0,0,2,58,88,1,0,2,50,0,0,,,,132,61,61,10,99,33,3,38,43,141,6.27,279,110,27335.99,,,,,,,Round of 16,1.0,262.0,125.0,0.0,False,,,None,1.0,1.0,27.335990000000002,6.27,262.0,0.207153562973904,0.016862249017527274,0.2104009437401939,0.938351296548948,0.4372609727779499,0.6763733532615128,0.07327574180391434,0.4575270614749896,17.92719960774708,0.6695362458937313,0.07883763545891023,42.203884478179,4.550894414163186,31.66202623201254,3.838020520707246,1.4771781368821493,0.5401118633822393,10.831400424322567,12.790952671406522,0.7153948928727539,27.427541768000232,71.56426767064845,6.80677239848727,27.335990000000002,,,None,1.0,1.0,89.2068790141226,61.07402852460358,69.36920882716903,91.70389314861295,78.48238269860751,68.32452462278918,,,None,1.0,1.0,77.76222471071296,64.59571881707154,78.36526800873152,42.10738283485597,69.51464833034638,95.10053328810748,A,A,A,D,B,S,63.63857238597406,A,67.621776504298,51.37263987026526,,,None,1.0,70.521958664878
229397,285023_43922,Lionel Messi,Argentina,FW,16,24,29,12,12,0,4.57,1.53,14,0,10,77,14,2,11,0,0,0,2,147,78,14,43,15,87,3,67,,,,122,22,70,30,86,36,3,77,87,381,4.56,231,96,27595.27,2.0,332.0,34.0,8.222007751464844,4.768415927886963,6.673081398010254,Round of 16,7.0,361.0,2.0,0.0,True,59.5,7.316737389564514,B,1.1,1.1,27.59527,4.56,361.0,1.2071709649041253,0.015448438043790416,0.7930177526000022,4.250962603278475,2.774499930414966,2.1457422112202296,2.4410329484179405,2.623502457458732,31.515325861204754,2.8177357858126832,0.5809205838212078,79.36075612031517,2.304117908512678,16.79869803169235,3.0075295979399725,0.5055027292176655,2.020905531251473,17.38407610549012,5.105488595036389,0.6554127903046161,22.753985522261505,57.42489075937795,6.280024946932864,27.59527,59.5,7.316737389564514,B,1.1,1.1,107.21233050391834,76.62639129386766,85.90053509177199,80.9206197124577,75.1041123966285,68.86193518390179,59.5,7.316737389564514,B,1.1,1.1,110.00000000000001,88.6472677543733,94.44845985932575,50.484770121033556,55.70608244029114,77.85007631861612,S+,S,S,C,C,B,84.98774885513559,S,66.51930648615044,48.645418326693225,44.6,7.411970663070679,BL-A,1.2,112.6217926846197
441422,285023_43922,Nico Paz,Argentina,FW,0,1,0,0,1,0,0.08,0.0,0,0,7,44,6,2,1,0,0,0,0,56,96,1,0,2,100,2,100,,,,73,7,47,19,50,23,0,12,51,125,3.48,110,39,9189.47,,,,,,,Round of 16,0.0,81.0,755.0,0.0,False,,,None,1.0,1.0,9.18947,3.48,81.0,0.025261582710002308,0.019299849190441764,0.039570304525452286,0.4384849389951735,0.07679521143840704,0.13863556591249268,0.08386845459720767,0.5236669958933013,20.09507258678254,0.7663241457205368,0.5139104112821937,44.91545333422709,2.2430376793566187,13.99608446783099,2.0626250693268284,0.6315283403799644,0.40635220578805054,14.091887616837408,3.200754803058226,0.18329804414377676,16.351957216625614,46.10894522988873,3.946633927262151,9.18947,,,None,1.0,1.0,61.38933288119297,61.97560680744706,69.03786349351255,60.92834477778584,89.49078020528673,47.38577732984511,,,None,1.0,1.0,39.67898469578201,44.6713137951338,70.43414989085618,55.221824193992816,33.543030613364536,64.66730736615976,C,C,B,B,D,B,40.01924910063285,C,35.47215496368039,35.45465523487501,,,None,1.0,44.71169681698034
418975,285023_43922,Thiago Almada,Argentina,FW,0,2,0,0,2,0,0.13,0.0,0,0,25,65,10,1,2,0,0,0,2,142,90,0,0,1,0,1,100,,,,156,37,82,37,116,40,1,43,84,305,7.09,325,127,27791.83,,,,,,,Round of 16,0.0,232.0,1028.0,0.0,False,,,None,1.0,1.0,27.79183,7.09,232.0,0.022703994795487292,0.01734585202375229,0.04508357473200795,0.5844815513506713,0.06902014417828137,0.12459952343763428,0.07537726272101782,0.2802581117554951,34.434160021208925,0.49834764042876917,0.27148932443226026,74.63834355173606,5.442974986955295,16.577266301271102,2.6153589311391863,0.3771991242000491,0.5556020699708114,18.948057800473297,8.588416697915166,0.35513084125883543,31.450794561095773,82.37467427964441,7.088775765721915,27.79183,,,None,1.0,1.0,55.917161846650195,53.31044605315379,75.65666111697726,80.68337258556626,75.61895033714488,77.21472899425737,,,None,1.0,1.0,14.501679731242994,20.796216452354265,77.41450400194034,17.21601627911906,85.07735635126735,77.81106902594836,E,E,A,F,A,A,21.7885081054714,E,47.12681277941337,31.086339951190546,,,None,1.0,24.789864464639027
308300,285023_43922,Emiliano Martinez,Argentina,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,119,82,0,0,2,50,0,0,4.0,50.0,43.0,18,0,0,18,11,7,0,0,0,227,2.68,35,5,19793.07,,,,,,,Round of 16,0.0,442.0,1268.0,0.0,False,,,None,1.0,1.0,19.79307,2.68,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430628,285023_43922,Alexis Mac Allister,Argentina,MF,1,4,0,3,1,2,0.44,0.0,0,0,13,107,24,5,6,0,0,0,0,266,93,0,0,1,0,2,100,,,,90,6,23,61,72,18,1,13,102,558,6.21,440,94,39277.88,,,,,,,Round of 16,0.0,377.0,247.0,1.0,False,,,None,1.0,1.0,39.277879999999996,6.21,377.0,0.01995574530223822,0.18259063490541252,0.09150312328045357,0.8484207288296914,0.2280099112133067,0.6115504667021908,0.06625307440343088,0.24633372001082854,51.01672095764985,0.4380241747740617,0.40597081320859996,107.94174386154344,2.7759860790634856,21.599105362487602,4.641599926658998,1.0009180998193286,1.1577259117942496,19.666653071959793,2.361137176500423,0.312143333407543,22.121404866978054,91.64808181432902,8.152827695003873,39.277879999999996,,,None,1.0,1.0,63.57701622703189,62.84684292556659,80.19970372553207,85.2347460803388,95.9032317332833,75.31478381859345,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
448252,285023_43922,Enzo Fernandez,Argentina,MF,2,6,0,3,3,1,0.5,0.0,0,0,8,80,8,4,4,0,0,0,0,250,92,2,0,10,80,5,80,,,,167,23,66,78,99,68,2,49,70,542,4.89,491,156,37226.27,,,,,,,Round of 16,0.0,342.0,1189.0,0.0,False,,,None,1.0,1.0,37.22627,4.89,342.0,0.020546765484022553,0.015697728829793228,0.10455116599743512,1.2181492363294173,0.4070633858736842,0.629662477179699,0.06821526140695487,0.5982304919370299,49.77085009915328,2.0017024210365597,0.9348960933145675,108.38179537152705,1.996698142154229,17.586679733749246,2.0222583184163527,0.8582612240070487,0.8474125318314847,14.735491840541254,5.3601762562014095,0.4936885491543232,33.459202180489,103.1497122173009,8.04079261086822,37.22627,,,None,1.0,1.0,67.52026825705587,65.54638913407561,97.4533799599293,69.25129681308336,88.97527474429508,89.90465148269465,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
389485,285023_43922,Exequiel Palacios,Argentina,MF,0,0,0,0,0,0,0.0,0.0,0,0,1,5,1,1,1,0,0,0,0,94,95,0,0,0,0,0,0,,,,18,3,4,11,7,11,1,4,21,190,1.5,113,37,10029.01,,,,,,,Round of 16,0.0,100.0,801.0,0.0,False,,,None,1.0,1.0,10.02901,1.5,100.0,0.02526158271000231,0.019299849190441764,0.022623263011769666,0.22664692007414075,0.07679521143840704,0.1386355659124927,0.08386845459720768,0.31182897697226847,28.144917305781785,0.3426481078784713,0.09023437344012825,58.68492456409423,0.9720095658304224,5.734401729910711,1.003434974721665,0.4196903214589317,0.4063522057880505,7.736747049206428,2.3534027273740956,0.3951360630648095,15.928281178783552,46.74445928665182,4.124480417667114,10.02901,,,None,1.0,1.0,55.01051020998784,51.64471985043336,64.47621101162385,36.75560212657067,69.27696554174662,39.38766410322341,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
395414,285023_43922,Giovani Lo Celso,Argentina,MF,1,1,100,0,1,0,0.15,6.61,1,0,8,23,6,1,1,0,0,0,1,51,92,1,100,0,0,0,0,,,,46,4,22,20,31,15,0,7,27,108,1.74,123,23,7525.5,,,,,,,Round of 16,1.0,64.0,86.0,0.0,False,,,None,1.0,1.0,7.5255,1.74,64.0,0.23402038602543715,0.019049201798358104,0.05369248577395153,0.4327903293978336,0.2848847468482782,0.13683510401752527,0.2918661297063152,0.5168661258167649,18.78866323903222,0.3381981324514782,0.08906249846038633,40.77765886954916,2.4229941957026173,9.42349274489853,2.0358377307641424,0.4142397978036209,0.40107490441417976,8.890791069710122,2.5319259314081783,0.18091755006398744,12.794204122799623,48.22825714500681,3.547464652438664,7.5255,,,None,1.0,1.0,71.44325606739307,54.9087499900631,55.037585691760206,54.73242066434986,66.58488146767914,41.108264373986835,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
332847,285023_43922,Leandro Paredes,Argentina,MF,1,1,0,0,1,0,0.02,0.0,1,0,4,17,3,1,0,1,0,0,0,215,94,2,50,4,50,2,100,,,,97,1,18,78,68,29,0,5,20,441,4.91,186,41,17335.08,,,,,,,Round of 16,0.0,167.0,930.0,0.0,False,,,None,1.0,1.0,17.33508,4.91,167.0,0.024134553581358405,0.018438798936157824,0.02566168086730418,0.41892221783109,0.27575604598647196,0.13245043005449494,0.28251372098925237,0.702690935606573,51.37807744919437,1.136909097174115,0.4909826315908971,106.86587249396852,1.5358049987668072,7.907209153094584,1.3634413803228742,0.4009661099665594,0.18583606257645977,7.1891900943467855,1.8436331848458398,0.1751203207863366,16.027199257030684,59.43323677897681,5.419123010589207,17.33508,,,None,1.0,1.0,51.55135750032347,64.58849543193311,89.2020073561959,45.78530103845144,64.80321617765603,47.93427978366145,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
430631,285023_43922,Nico Gonzalez,Argentina,MF,0,4,0,4,0,3,0.36,0.0,0,0,7,38,3,1,2,0,0,0,0,47,77,3,0,5,60,0,0,,,,44,33,9,2,28,16,16,26,32,120,4.48,137,69,14373.63,,,,,,,Round of 16,0.0,145.0,197.0,1.0,False,,,None,1.0,1.0,14.373629999999999,4.48,145.0,0.0245940638759024,0.22503021911697896,0.09627198739838735,1.0456193583577544,0.07476595418274329,0.9599336398141103,0.08165229206799596,0.9223101874315076,17.707911812465674,1.3647956539916877,0.08784999616472335,42.6973935820173,2.1837670503641813,12.388806053641009,1.389400648562646,0.40860031188671436,0.6018550004760275,9.800953068448225,8.478426412237921,3.4783001965361797,22.107079344685978,50.459039665960866,4.91153000951466,14.373629999999999,,,None,1.0,1.0,72.94148895836892,83.3291308698741,58.1230750754878,55.001717894201505,53.61713907643178,50.27995921761554,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
428882,285023_43922,Rodrigo De Paul,Argentina,MF,0,0,0,0,0,0,0.0,0.0,1,0,5,74,12,1,1,0,0,0,0,180,92,5,40,5,60,0,0,,,,176,19,83,74,80,96,2,24,60,387,4.41,248,126,27095.94,301.0,305.0,63.0,4.481345653533936,4.914112091064453,6.294098854064941,Round of 16,0.0,275.0,221.0,1.0,True,242.1,4.999448919296265,C,1.0,1.0,27.09594,4.41,275.0,0.021806584078527855,0.19952539841095684,0.019529104437366402,0.1956486723525519,0.06629201559872468,0.11967453342296086,0.255263027315674,1.1835063147401554,40.02197266466742,1.2101103473159596,0.07789311832850149,86.68309069154712,1.5705295689658683,17.56781057352846,2.8777131367842874,0.36228974197308866,0.3507758655796261,13.810342300495192,4.957373139000477,0.5239589104237212,30.02478780703449,65.0380691715033,6.68132683304787,27.09594,242.1,4.999448919296265,C,1.0,1.0,50.946440278217786,84.87567413060194,89.7094817990425,61.811752458515215,74.96594811402987,67.24704808316379,242.1,4.999448919296265,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
463661,285023_43922,Valentin Barco,Argentina,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,7,2,0,1,0,0,0,0,20,85,0,0,1,100,0,0,,,,19,4,14,1,9,10,0,14,8,41,1.71,41,14,2814.61,,,,,,,Round of 16,0.0,24.0,594.0,0.0,False,,,None,1.0,1.0,2.81461,1.71,24.0,0.020625995911539848,0.015758260876416443,0.018471816898538624,0.1850564353183355,0.06270302757108114,0.1131954655625307,0.0684783064263123,0.2546072935320478,10.180817406859482,0.45273602670365265,0.07367605739602033,22.144252552815058,0.6206774689700572,5.028049442457186,0.9922662442030649,0.16971069436014985,0.331785186678383,4.068482277105883,2.0945102986064605,0.14966222633413312,9.027191704863117,25.713209877380624,2.1197853321184734,2.81461,,,None,1.0,1.0,15.718462525483545,17.60110560980521,28.590022848230817,14.831394934458494,27.949247314522257,13.904628077464668,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
448014,285023_43976,Alessandro Circati,Australia,DF,0,3,0,2,1,2,0.13,0.0,0,0,12,48,28,5,4,1,0,0,0,221,80,1,0,10,60,4,75,,,,55,4,10,41,16,39,0,9,63,448,6.09,424,142,44568.44,273.0,21.0,147.0,4.5484395027160645,6.81116247177124,5.849121570587158,Round of 16,0.0,438.0,1264.0,0.0,True,203.7,5.213018465042113,C,1.0,1.0,44.56844,6.09,438.0,0.019024676932175626,0.014534853176182177,0.037777512369520386,0.6492995405771993,0.057835017873813906,0.42348085309825956,0.06316192741482307,0.3943773250980158,41.457299203389674,1.8534178483804287,0.7061029981906908,85.35650447284975,2.4869311348099075,11.178697235459124,5.0631852416693715,0.9542186070341404,0.7846368645667118,12.527140970175818,1.9319009822846307,0.13804305581986634,28.74705628700663,84.81950125864422,8.616482559656522,44.56844,203.7,5.213018465042113,C,1.0,1.0,46.415190238028565,49.621708429242354,74.47657867692192,69.7750337635879,64.49144993052519,84.01080443716046,203.7,5.213018465042113,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
349342,285023_43976,Aziz Behich,Australia,DF,1,1,0,1,0,0,0.02,0.0,0,0,9,55,7,1,4,0,0,0,0,82,73,6,17,1,0,1,100,,,,69,24,30,15,8,61,4,17,45,178,5.04,341,105,26853.33,,,,,,,Round of 16,0.0,245.0,1040.0,0.0,False,,,None,1.0,1.0,26.853330000000003,5.04,245.0,0.02242602969886628,0.017133486689933836,0.023845049186967424,0.3892660399507656,0.2562348317770908,0.3111337524799154,0.07445441860023605,1.4051851195580292,22.729000376535808,0.4922463683279594,0.26816547957688763,49.84096393166666,2.3673813991311197,14.493713750518133,2.0191599770914346,0.37258107385480904,0.9249192346514197,11.381748296887409,6.038492559462599,0.9149620774651228,26.928428928075334,84.37511604580448,6.82549382658944,26.853330000000003,,,None,1.0,1.0,50.84685999214764,52.0291795844956,52.71058087286769,64.40099416764753,50.70159111306043,70.1784152206939,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
382312,285023_43976,Cameron Burgess,Australia,DF,0,0,0,0,0,0,0.0,0.0,0,1,2,14,9,0,0,0,0,0,0,56,80,0,0,2,50,1,0,,,,9,0,1,8,3,6,0,0,20,113,2.9,147,33,15035.64,,,,,,,Round of 16,0.0,152.0,902.0,0.0,False,,,None,1.0,1.0,15.035639999999999,2.9,152.0,0.024452349005778903,0.018681594640415085,0.021898545675615354,0.21938647527984834,0.07433514097756788,0.13419449134371464,0.08118179869918597,0.30183979612733475,19.45134371940633,0.7417755917286396,0.2923957555557695,41.01600072013078,1.1459240160961535,7.3961726438972955,2.6117064926092333,0.20119392761954882,0.18828308734449758,7.283854854130752,1.6628575417889888,0.17742624438593171,14.597824134525952,52.21880638014105,5.018975451221081,15.035639999999999,,,None,1.0,1.0,41.457556702867386,46.84516359203151,43.50185026471786,35.413710934643014,37.52266968222511,34.88227724379571,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
